kepoi_name,koi_disposition,koi_period,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
K02795.01,FALSE POSITIVE,2.5355,0.965,7.189,354.6,0.02245,0.00712,2.7,0.0385,44.06,1477.0,1127.68,1.343,4.06701,15.28427,37.6,6268.0,4.429,0.07,1.1,1.188,15.273,15.77,15.235,15.059,14.983,14.174,13.869,13.774,0.0,19.9235,40.12971,-3.16,-4.97,0.00068,0.00075,0.2,0.36,0.43,0.3,0.32,0.45
K02868.01,CONFIRMED,10.65275,0.051,2.684,740.7,0.02467,4.98044,2.2,0.0918,89.91,737.0,69.81,31.03,4.12899,15.26549,17.5,5602.0,4.571,-0.16,0.817,0.913,15.97,16.536,15.908,15.727,15.608,14.649,14.196,14.129,0.947,19.42333,45.17242,-0.05,0.55,0.0001,-8e-05,0.38,-0.97,1.04,0.31,-0.25,0.4
K02869.01,CONFIRMED,3.30041,0.008,4.462,98.8,0.00912,0.32701,1.43,0.0471,89.92,1543.0,1341.9,5.732,3.67473,14.80185,19.3,6333.0,4.229,0.16,1.438,1.279,13.749,14.146,13.691,13.579,13.5,12.66,12.459,12.362,0.0,19.75289,43.40356,-0.54,1.04,6e-05,-0.00011,-0.02,0.28,0.29,0.12,0.17,0.21
K02943.01,CONFIRMED,54.40996,0.157,9.314,193.0,0.01263,0.56867,1.56,0.2768,89.8,513.0,16.35,44.65,5.64142,14.6651,20.8,5746.0,4.309,0.0,1.133,0.954,13.852,14.301,13.792,13.66,13.604,12.726,12.434,12.366,0.03,19.65542,46.65974,0.63,0.53,-0.00016,-0.00013,0.91,0.15,0.93,0.83,0.15,0.85
K02944.01,FALSE POSITIVE,9.12209,1.236,4.347,906.8,0.26869,0.0241,28.17,0.0872,74.86,863.0,131.35,4.73,8.11252,20.63443,22.2,5899.0,4.499,0.07,0.96,1.06,15.676,16.246,15.63,15.431,15.367,14.419,14.104,14.178,0.0,19.53754,42.288,-40.7,39.46,0.03669,-0.03577,-3.32,2.48,4.15,-3.2,2.6,4.12
K02722.01,CONFIRMED,6.1248,0.79,3.466,129.3,0.01147,0.31706,1.51,0.0659,84.71,1140.0,399.43,8.57,4.53551,27.18831,20.1,6052.0,4.285,-0.12,1.202,1.015,13.268,13.567,13.221,13.14,13.127,12.303,12.082,11.993,0.352,19.22468,43.35448,-0.05,-0.46,1e-05,3e-05,-0.59,0.08,0.6,-0.68,0.08,0.69
K02722.02,CONFIRMED,11.24285,0.52,4.241,136.0,0.01099,0.81171,1.44,0.0988,88.3,931.0,177.7,17.57,4.19082,17.8426,17.4,6052.0,4.285,-0.12,1.202,1.015,13.268,13.567,13.221,13.14,13.127,12.303,12.082,11.993,0.001,19.22468,43.3548,-0.2,0.67,3e-05,-0.00012,0.22,-0.23,0.32,0.13,-0.26,0.29
K02722.03,CONFIRMED,4.02877,0.193,3.173,100.4,0.0092,1.03961,1.21,0.0498,88.85,1311.0,699.45,9.63,4.58312,21.85841,18.6,6052.0,4.285,-0.12,1.202,1.015,13.268,13.567,13.221,13.14,13.127,12.303,12.082,11.993,0.158,19.22469,43.35466,0.21,0.17,-2e-05,-4e-05,-0.11,-0.05,0.13,-0.23,-0.07,0.24
K02722.04,CONFIRMED,8.92114,0.12,3.933,110.8,0.00965,1.24769,1.27,0.0847,89.6,1006.0,241.79,17.38,5.29849,15.35378,15.3,6052.0,4.285,-0.12,1.202,1.015,13.268,13.567,13.221,13.14,13.127,12.303,12.082,11.993,0.196,19.22468,43.35468,-0.24,0.26,3e-05,-5e-05,-0.06,0.0,0.06,-0.18,-0.01,0.18
K00262.01,CONFIRMED,7.81286,0.03,4.098,117.3,0.00994,0.98735,1.68,0.0817,89.88,1196.0,483.06,14.714,6.17694,34.52071,32.3,6237.0,4.136,0.0,1.543,1.187,10.421,10.675,10.36,10.313,10.302,9.518,9.25,9.197,0.808,19.20673,50.03368,0.12,-0.16,-0.0,1e-05,-0.18,-0.36,0.4,0.03,-1.15,1.15
K02798.01,CONFIRMED,0.91614,0.232,1.1555,98.5,0.009,4.81851,0.6,0.0156,87.78,1212.0,507.47,5.98,3.83046,18.55989,23.0,4374.0,4.639,-0.34,0.614,0.6,14.107,15.192,14.06,13.642,13.39,12.225,11.573,11.47,0.863,19.5739,42.19773,-0.59,0.17,-0.0,1e-05,0.17,0.26,0.31,-0.37,0.8,0.88
K02799.01,FALSE POSITIVE,0.59793,0.562,1.918,106.0,0.00982,0.51301,1.24,0.0147,74.7,2564.0,10196.42,2.132,3.56389,20.47472,26.0,6543.0,4.382,-0.16,1.159,1.181,13.364,13.654,13.314,13.239,13.229,12.449,12.253,12.213,0.0,19.93853,40.76411,-2.49,-245.47,0.00019,0.01539,-1.36,-8.52,8.62,-1.46,-8.44,8.56
K02800.01,FALSE POSITIVE,2.69636,0.628,3.892,109.0,0.01,0.20105,1.24,0.0358,81.53,1406.0,925.14,4.26,3.52241,17.32991,22.2,5653.0,4.25,-0.22,1.139,0.842,14.515,15.065,14.471,14.28,14.199,13.244,12.887,12.736,0.002,18.91581,47.79746,0.41,1.2,-3e-05,-0.00013,0.99,1.33,1.66,0.88,1.33,1.6
K02872.01,FALSE POSITIVE,3.17319,0.211,2.512,135.8,0.0106,1.63985,0.91,0.0379,88.73,1077.0,318.23,9.56,3.84913,20.51781,16.2,5369.0,4.508,-0.44,0.784,0.722,14.162,14.769,14.115,13.902,13.771,12.821,12.43,12.354,0.0,19.79257,42.63363,5.2,-77.23,-0.00076,0.01189,1.616,-9.325,9.464,1.723,-9.227,9.386
K02873.01,FALSE POSITIVE,5.24368,0.006,10.873,225.4,0.01328,0.03714,0.91,0.0504,89.91,654.0,43.13,3.779,5.21751,25.56325,36.9,4194.0,4.633,-0.06,0.629,0.619,15.29,16.572,15.294,14.741,14.431,13.201,12.606,12.441,0.0,19.45988,41.74414,-1.74,-1.27,0.00035,0.00019,-1.83,-0.55,1.91,-1.88,-0.99,2.13
K02955.01,FALSE POSITIVE,0.59128,0.395,1.1656,135.0,0.01087,2.66879,1.3,0.0146,83.81,2385.0,7620.01,3.67,3.44242,16.16951,21.6,6246.0,4.433,0.07,1.092,1.18,15.046,15.478,14.976,14.861,14.796,13.989,13.675,13.647,0.0,19.63144,40.2794,0.97,2.3,-0.0001,-0.00023,0.48,2.13,2.19,0.43,2.11,2.15
K02956.01,CONFIRMED,3.93767,0.226,4.655,24.3,0.00455,0.31319,1.36,0.0555,87.96,1947.0,3388.82,6.355,3.3289,11.47098,16.8,6277.0,3.728,-0.06,2.741,1.465,11.801,12.011,11.731,11.706,11.707,10.948,10.724,10.679,0.19,18.89691,45.08404,1.08,-0.36,-2e-05,0.0,0.3,0.6,0.67,0.39,0.43,0.58
K02960.01,FALSE POSITIVE,1.46594,0.211,1.513,52.3,0.00669,3.43932,1.6,0.0271,88.34,2472.0,8804.6,7.31,6.69568,12.93427,15.8,6230.0,3.847,-0.26,2.19,1.229,13.147,13.514,13.101,12.99,12.966,12.124,11.836,11.85,0.0,19.82153,48.2441,12.8,17.02,-0.00083,-0.00112,5.01,6.33,8.07,5.17,6.34,8.18
K00279.01,CONFIRMED,28.45489,0.5,8.1593,1418.6,0.03537,0.32991,6.08,0.1993,88.82,769.0,82.7,24.17,36.46606,193.47043,244.7,6206.0,4.159,0.22,1.573,1.305,11.684,11.967,11.628,11.563,11.545,10.708,10.472,10.429,0.532,19.6991,51.01348,0.094,-0.065,3e-05,-3e-05,0.081,0.02,0.084,0.215,0.13,0.25
K02724.01,FALSE POSITIVE,0.62074,1.158,2.477,108.2,0.16738,0.08374,29.28,0.0154,14.24,2947.0,17924.29,1.195,3.81243,21.80736,30.8,6559.0,4.133,-0.18,1.602,1.277,12.878,13.196,12.819,12.741,12.661,11.841,11.656,11.551,0.0,19.96715,40.47571,-0.8,-6.21,9e-05,0.00033,0.653,-9.016,9.04,0.71,-9.058,9.086
K02725.01,FALSE POSITIVE,0.58747,1.161,2.4382,193.8,0.17517,0.0976,51.02,0.0147,16.62,3434.0,33039.47,1.212,3.89145,15.01052,48.3,5787.0,3.678,-0.42,2.667,1.236,13.744,14.354,13.719,13.482,13.323,12.355,12.072,11.988,0.0,19.93767,41.50885,0.46,1.99,-3e-05,-0.00021,0.18,0.77,0.79,0.17,0.78,0.8
K02727.01,FALSE POSITIVE,25.70546,0.722,6.059,266.3,0.01604,0.35719,1.75,0.1734,88.22,670.0,47.76,23.2,5.8489,21.01483,27.6,6326.0,4.459,-0.32,1.001,1.047,13.859,14.242,13.828,13.695,13.672,12.829,12.552,12.555,0.0,19.86442,39.86543,-41.59,-125.01,0.01285,0.03822,-5.24,-9.64,10.97,-5.2,-9.67,10.98
K02804.01,FALSE POSITIVE,2.62838,0.087,3.193,89.9,0.00862,0.69966,1.01,0.0381,89.21,1375.0,846.09,6.346,4.1432,13.93505,15.3,5884.0,4.408,0.16,1.07,1.07,14.037,14.561,13.978,13.812,13.731,12.835,12.552,12.457,0.0,19.95739,40.43608,15.5,10.88,-0.0014,-0.00106,8.602,3.233,9.189,8.643,3.4,9.288
K02805.01,CONFIRMED,1.87788,0.248,2.39,47.5,0.00638,1.09423,0.78,0.03,87.58,1701.0,1977.35,5.89,3.58846,17.19369,20.6,6324.0,4.352,-0.28,1.115,1.017,13.295,13.639,13.239,13.148,13.103,12.25,11.956,11.919,0.009,19.37955,48.70155,-1.27,0.26,7e-05,-2e-05,0.18,0.7,0.73,0.27,0.67,0.72
K00041.03,CONFIRMED,35.33319,0.656,5.966,99.7,0.00962,0.63393,1.55,0.2143,88.92,670.0,47.52,34.7,6.18332,17.98643,28.8,5788.0,4.122,0.1,1.474,1.05,11.197,11.585,11.125,11.03,10.992,10.081,9.804,9.768,0.199,19.42574,41.99037,0.41,0.37,-1e-05,-5e-05,-0.31,-0.08,0.32,0.07,-0.4,0.4
K00274.01,CONFIRMED,15.08964,0.02,4.3349,77.8,0.00807,1.60067,1.42,0.1231,89.96,968.0,207.64,26.81,3.96424,14.98594,29.5,6063.0,4.061,-0.1,1.613,1.092,11.39,11.697,11.315,11.258,11.241,10.373,10.094,10.109,0.655,18.83282,43.98032,0.01,0.41,0.0,-1e-05,0.55,0.36,0.66,0.71,0.48,0.86
K02877.01,CONFIRMED,5.30874,0.173,3.018,127.5,0.01032,1.61153,1.08,0.0598,89.26,1042.0,279.21,13.39,3.59117,13.07989,16.7,5914.0,4.483,-0.06,0.955,1.011,14.699,15.191,14.637,14.488,14.449,13.444,13.165,13.072,0.132,19.13056,42.54116,-0.06,-0.78,1e-05,0.00012,-0.22,-1.2,1.22,-0.23,-0.92,0.95
K02880.01,CONFIRMED,0.74093,0.202,1.0163,195.5,0.01283,5.92553,1.22,0.0153,87.91,1873.0,2909.21,5.561,3.58989,14.91476,20.0,5618.0,4.494,-0.18,0.874,0.87,15.918,16.506,15.882,15.666,15.553,14.319,13.949,13.984,0.068,19.2797,46.65174,0.06,0.16,-0.00011,-9e-05,1.33,0.12,1.34,0.35,-0.46,0.58
K02965.01,FALSE POSITIVE,1.35256,0.669,3.469,56.7,0.00731,0.13961,1.45,0.0247,73.68,2447.0,8505.97,2.38,3.82543,16.11643,34.9,6463.0,3.959,-0.5,1.823,1.103,12.709,13.012,12.671,12.579,12.57,11.727,11.491,11.446,0.0,19.42063,44.45944,5.1,6.55,-0.00017,-0.00022,9.97,9.62,13.9,9.9,9.69,13.8
K02966.01,FALSE POSITIVE,7.72769,0.203,2.06,404.8,0.01838,7.41883,1.89,0.0752,89.59,899.0,154.46,28.61,4.69417,12.78653,14.6,5765.0,4.468,-0.08,0.94,0.946,15.648,16.222,15.574,15.402,15.236,14.382,13.952,13.919,0.0,19.52723,40.15269,-1.48,2.32,0.00056,-0.00113,-0.01,2.98,2.98,-0.06,2.64,2.64
K02969.01,FALSE POSITIVE,31.97295,0.773,9.41,156.3,0.01252,0.09047,2.41,0.2157,87.39,757.0,77.49,16.97,5.99211,23.47994,38.3,6007.0,4.064,0.2,1.759,1.311,12.567,12.935,12.497,12.41,12.368,11.471,11.177,11.12,0.0,19.47465,44.65823,0.56,1.07,-0.00012,-0.00022,2.38,1.17,2.65,2.24,0.89,2.41
K02729.01,CONFIRMED,14.88777,0.795,4.981,252.5,0.01606,0.25852,1.96,0.1186,86.85,831.0,112.85,14.47,5.01868,27.45408,28.4,6143.0,4.344,-0.2,1.116,1.001,13.914,14.313,13.849,13.742,13.638,12.788,12.468,12.374,0.375,19.27099,50.46095,-0.11,-0.06,-0.00012,2e-05,0.54,-0.48,0.73,0.15,-0.31,0.34
K02730.01,CONFIRMED,4.52159,0.203,3.4702,106.2,0.00933,0.88677,1.31,0.0529,88.82,1214.0,513.68,9.86,4.39401,22.59492,26.2,5576.0,4.201,0.16,1.289,0.963,13.836,14.28,13.768,13.645,13.589,12.695,12.348,12.305,0.592,18.97837,44.41781,0.36,0.14,-3e-05,-1e-05,-0.27,0.28,0.39,-0.24,0.32,0.4
K02731.01,FALSE POSITIVE,2.00775,0.42,2.0715,352.0,0.01736,1.53788,1.64,0.0308,86.51,1319.0,716.79,6.89,4.07061,18.92589,21.8,5645.0,4.549,0.0,0.865,0.965,15.664,16.222,15.588,15.425,15.308,14.354,13.999,14.006,0.0,19.68888,39.16027,8.5,-8.16,-0.00287,0.00269,3.7,-4.3,5.67,3.64,-4.27,5.61
K02732.01,CONFIRMED,7.03146,0.014,5.922,85.4,0.00845,0.29459,1.38,0.0779,89.91,1194.0,480.26,9.165,13.42403,24.50165,33.8,6170.0,4.192,0.24,1.499,1.282,12.805,13.129,12.743,12.666,12.635,11.83,11.575,11.537,0.0,19.32807,46.74484,-1.0,1.0,9e-05,-8e-05,0.0,0.42,0.42,-0.01,0.38,0.38
K02732.03,CONFIRMED,54.28119,0.85,5.517,147.8,0.01267,0.4558,2.07,0.3044,88.82,604.0,31.45,41.4,5.46132,14.71097,20.0,6170.0,4.192,0.24,1.499,1.282,12.805,13.129,12.743,12.666,12.635,11.83,11.575,11.537,0.001,19.32808,46.74485,-0.71,1.05,0.00011,-0.00016,0.1,0.62,0.63,0.1,0.62,0.63
K02809.01,FALSE POSITIVE,7.12685,0.71,3.179,206.3,0.01408,0.71397,1.38,0.0721,86.72,941.0,185.17,12.42,8.98369,18.9544,20.7,6050.0,4.525,-0.3,0.896,0.979,14.8,15.224,14.754,14.619,14.564,13.7,13.431,13.353,0.0,19.06626,43.08351,23.88,-26.65,-0.00766,0.00854,5.666,-5.038,7.582,5.677,-5.082,7.619
K02810.01,FALSE POSITIVE,0.66175,1.169,4.112,215.6,0.18286,0.0738,23.92,0.0161,12.16,2420.0,8123.02,1.195,4.91429,17.58147,34.5,6363.0,4.386,0.21,1.198,1.273,15.396,15.804,15.337,15.221,15.196,14.321,14.022,13.943,0.0,19.50288,47.37103,-3.8,-3.17,0.0003,0.00026,-7.71,-6.0,9.77,-7.73,-5.9,9.73
K02882.02,FALSE POSITIVE,0.49339,0.961,1.1319,264.7,0.02086,0.26812,1.4,0.0106,50.52,1505.0,1203.14,1.511,4.6631,11.97577,20.3,4474.0,4.67,-0.3,0.614,0.645,15.398,16.408,15.336,14.966,14.788,13.685,13.066,12.971,0.0,19.83936,40.8144,-1.28,-2.01,7e-05,-0.00045,0.87,5.21,5.28,-0.61,0.23,0.66
K02884.01,FALSE POSITIVE,2.48883,0.696,4.268,51.4,0.00699,0.11398,0.64,0.0338,77.98,1230.0,540.34,3.34,3.30464,12.93554,15.1,5615.0,4.514,-0.32,0.833,0.827,14.103,14.639,14.061,13.873,13.798,12.895,12.508,12.471,0.0,19.55038,46.30854,-5.98,10.1,0.00029,-0.00049,-5.09,7.95,9.44,-5.14,7.86,9.39
K02885.01,FALSE POSITIVE,20.23402,0.249,3.674,193.6,0.0128,3.25827,0.99,0.1338,89.66,562.0,23.53,41.3,3.92203,10.14933,11.5,5528.0,4.627,-0.56,0.71,0.788,13.776,14.301,13.729,13.551,13.449,12.511,12.095,12.063,0.0,19.91784,48.64624,8.4,4.8,-0.0015,-0.00086,5.36,3.773,6.55,5.38,3.83,6.6
K02886.01,CONFIRMED,0.88184,0.454,1.3117,249.9,0.01466,2.5447,1.24,0.0171,84.47,1564.0,1419.46,4.71,3.67393,16.16295,21.2,5268.0,4.594,-0.06,0.776,0.871,15.919,16.634,15.865,15.613,15.513,14.406,13.994,13.8,0.0,19.57801,41.41018,-0.89,-0.25,-0.00012,0.00031,0.27,0.15,0.31,-0.01,0.22,0.22
K02676.01,FALSE POSITIVE,195.61382,0.891,23.777,1651.9,0.04377,0.01975,10.65,0.7088,88.51,467.0,11.24,34.19,34.70118,67.36205,102.7,5970.0,3.835,-0.12,2.229,1.239,13.56,14.109,13.518,13.325,13.165,12.27,11.974,11.928,0.0,19.93208,40.8727,2.3,2.37,-0.00384,-0.0046,1.85,2.181,2.86,1.87,2.307,2.97
K02678.01,CONFIRMED,3.83309,0.932,1.51,461.4,0.02485,0.74371,2.25,0.046,83.58,1012.0,247.8,8.33,13.24733,112.07767,40.2,5397.0,4.543,-0.02,0.831,0.878,11.799,12.377,11.755,11.551,11.463,10.522,10.13,10.088,0.721,19.49257,42.2333,0.021,0.146,1e-05,1e-05,-0.024,0.09,0.1,-0.007,0.21,0.21
K00262.02,CONFIRMED,9.37664,0.828,2.1033,118.4,0.01119,1.66531,1.89,0.0922,87.6,1125.0,379.3,19.78,6.40658,36.91023,21.0,6237.0,4.136,0.0,1.543,1.187,10.421,10.675,10.36,10.313,10.302,9.518,9.25,9.197,0.0,19.20673,50.0335,0.16,-0.78,-1e-05,9e-05,-0.63,0.14,0.65,-0.09,-0.31,0.32
K02736.01,CONFIRMED,9.33648,0.901,2.5449,885.4,0.03376,0.62878,2.39,0.0747,86.38,577.0,26.22,14.26,4.77719,20.10262,23.1,4442.0,4.619,-0.2,0.648,0.637,15.911,16.981,15.82,15.452,15.287,14.168,13.499,13.435,0.058,18.77649,48.27095,-0.94,-0.37,3e-05,0.0006,0.42,-0.1,0.43,0.08,-0.25,0.27
K02812.01,CONFIRMED,76.61394,0.851,10.22,498.7,0.02323,0.11129,2.61,0.3521,88.5,466.0,11.12,32.6,8.36785,22.44714,28.6,6173.0,4.408,-0.28,1.03,0.988,14.357,14.785,14.313,14.173,14.089,13.252,12.965,12.858,0.025,19.41636,37.75871,0.62,-1.24,-0.00034,0.00028,-0.14,-0.54,0.56,-0.31,-0.37,0.49
K02815.01,FALSE POSITIVE,1.54539,0.341,3.037,52.8,0.00672,0.4138,0.56,0.0247,84.77,1421.0,964.53,3.738,3.90718,15.39199,20.6,5782.0,4.594,-0.5,0.767,0.869,13.529,13.975,13.478,13.338,13.276,12.404,12.093,12.028,0.0,19.85732,46.38569,-0.78,-2.07,5e-05,8e-05,0.46,-1.72,1.78,0.7,-1.4,1.56
K02816.01,CONFIRMED,1.28959,0.401,1.3541,286.0,0.01562,3.61292,1.38,0.0224,86.63,1448.0,1040.23,6.82,3.62637,14.05236,18.9,5467.0,4.578,-0.08,0.808,0.906,15.471,16.062,15.413,15.218,15.142,14.18,13.718,13.748,0.944,18.91609,49.06803,-0.09,0.19,-2e-05,4e-05,0.14,0.27,0.31,0.2,0.36,0.41
K02817.01,CONFIRMED,0.634,0.367,0.9207,316.9,0.01644,5.99076,1.35,0.0136,85.82,1714.0,2030.16,5.03,3.14234,14.54977,21.0,5226.0,4.606,-0.16,0.75,0.84,15.76,16.451,15.701,15.463,15.333,14.268,13.802,13.734,0.001,19.39968,43.24346,-0.39,-1.74,0.00013,0.00045,-0.21,-0.01,0.21,-0.19,-0.18,0.26
K02887.01,FALSE POSITIVE,1.56859,1.198,11.591,280.6,0.21399,0.01401,23.41,0.0266,11.22,1693.0,1935.28,1.221,4.49898,16.99259,43.3,6248.0,4.442,-0.3,1.002,1.008,15.105,15.554,15.072,14.913,14.847,13.939,13.631,13.658,0.0,19.58712,38.89781,-19.8,-102.21,0.00382,0.01945,-4.052,-9.48,10.31,-3.715,-9.54,10.24
K00274.02,CONFIRMED,22.80303,0.291,4.768,62.9,0.00732,1.59187,1.29,0.1622,89.53,843.0,119.6,35.24,4.09463,9.99631,20.4,6063.0,4.061,-0.1,1.613,1.092,11.39,11.697,11.315,11.258,11.241,10.373,10.094,10.109,0.012,18.83282,43.97994,0.3,-0.98,-1e-05,5e-05,-0.02,-0.11,0.11,0.11,-0.01,0.11
K02889.01,FALSE POSITIVE,5.24365,1.201,16.984,270.4,0.21688,0.00148,25.01,0.0598,21.46,1149.0,411.58,1.291,5.00651,27.29258,45.6,6197.0,4.406,-0.16,1.056,1.032,15.163,15.616,15.108,14.969,14.904,13.917,13.583,13.484,0.0,19.45724,41.72865,-0.92,0.59,0.00019,-0.00016,-1.23,-0.57,1.36,-1.3,-0.68,1.47
K00258.01,FALSE POSITIVE,4.15744,1.242,9.572,1472.0,0.28368,0.00492,96.99,0.0595,41.16,2089.0,4503.26,1.65,14.04878,129.1609,52.5,6529.0,3.657,-0.06,3.131,1.623,9.887,10.097,9.793,9.797,9.78,8.947,8.698,8.682,0.0,18.96947,48.96144,0.514,0.586,-0.0008,-0.0004,2.87,1.73,3.36,2.78,1.83,3.33
K02681.01,CONFIRMED,135.49783,0.804,6.769,5038.1,0.07267,1.317,6.01,0.4756,89.58,295.0,1.8,108.5,27.84284,70.36768,73.2,5307.0,4.572,-0.28,0.757,0.782,15.996,16.655,15.922,15.713,15.58,14.587,14.123,13.9,0.0,19.72628,42.38079,0.19,1.22,0.0023,0.0065,-0.192,0.159,0.249,-0.126,0.289,0.316
K02681.02,CONFIRMED,22.25085,0.771,1.745,618.7,0.02507,10.85824,2.07,0.1426,89.33,539.0,20.01,65.7,3.91054,10.53582,11.4,5307.0,4.572,-0.28,0.757,0.782,15.996,16.655,15.922,15.713,15.58,14.587,14.123,13.9,0.003,19.72629,42.38054,0.52,0.3,8e-05,0.00143,-0.64,0.06,0.64,-0.57,0.15,0.59
K02737.01,FALSE POSITIVE,0.52662,0.028,1.0582,64.0,0.0073,3.96176,1.46,0.0133,89.59,2959.0,18152.32,3.87,3.72168,24.76136,40.9,5718.0,3.966,0.12,1.832,1.131,12.428,12.928,12.354,12.214,12.146,11.256,10.935,10.867,0.0,19.61696,42.06181,2.57,-2.04,-0.00012,8e-05,7.888,-4.25,8.96,7.735,-4.15,8.78
K02738.01,FALSE POSITIVE,0.69041,0.281,1.7407,178.4,0.01213,1.08594,1.04,0.0138,84.65,1731.0,2129.33,3.013,4.11055,24.33562,43.0,5204.0,4.515,-0.26,0.786,0.736,14.606,15.299,14.552,14.309,14.166,13.138,12.628,12.518,0.0,19.86911,42.06924,15.16,60.32,-0.00138,-0.00558,5.881,7.0,9.142,6.013,6.973,9.208
K02740.01,FALSE POSITIVE,1.84486,0.594,1.6557,85.6,0.00886,1.89099,0.97,0.0288,85.12,1601.0,1548.86,6.98,4.50921,18.11832,21.5,6143.0,4.403,-0.44,1.004,0.931,13.617,14.007,13.559,13.45,13.355,12.483,12.158,12.143,0.0,19.33034,38.46525,-2.22,5.83,0.00015,-0.00044,-0.79,4.93,4.99,-0.91,5.21,5.29
K02819.01,FALSE POSITIVE,18.01168,0.683,6.006,417.2,0.01985,0.30594,2.02,0.1354,87.75,695.0,55.07,17.38,13.8861,20.88073,23.3,6003.0,4.507,-0.14,0.932,1.019,15.154,15.641,15.098,14.946,14.848,13.989,13.651,13.537,0.0,19.57235,39.36011,-51.9,-102.57,0.01943,0.03848,-5.802,-7.538,9.512,-5.741,-7.531,9.469
K02820.01,CONFIRMED,3.00912,0.009,2.228,191.4,0.01255,2.39163,1.22,0.041,89.95,1177.0,452.27,10.461,3.6247,14.8201,16.5,5713.0,4.541,0.07,0.893,1.01,15.273,15.756,15.229,15.066,14.99,14.05,13.676,13.612,0.052,19.43658,50.35303,1.5,-1.02,-0.00023,0.00018,-0.23,0.03,0.23,-0.29,-0.05,0.3
K02891.01,FALSE POSITIVE,2.02313,0.391,1.2771,72.2,0.00796,6.60315,0.92,0.0321,88.01,1607.0,1582.75,11.26,4.4062,16.17829,19.2,6349.0,4.422,-0.22,1.059,1.077,13.126,13.462,13.077,12.982,13.046,12.11,11.864,11.83,0.0,19.25674,47.02091,9.93,-7.21,-0.00055,0.00042,4.47,-3.07,5.42,4.81,-3.144,5.75
K02894.01,CONFIRMED,10.31082,0.129,5.617,204.0,0.01298,0.49888,1.27,0.0917,89.47,786.0,90.1,14.1,3.79166,12.92478,14.0,5708.0,4.521,-0.02,0.893,0.967,15.619,16.183,15.55,15.377,15.248,14.31,14.003,13.883,0.138,19.2077,42.44047,-1.38,0.2,0.0003,-3e-05,-0.28,0.06,0.29,-0.34,0.05,0.35
K02684.01,FALSE POSITIVE,2.87365,0.985,1.682,215.7,0.01869,0.1029,6.47,0.0501,73.92,2866.0,15977.28,3.55,8.37113,58.64621,21.2,8173.0,3.744,-0.14,3.169,2.032,10.035,10.01,10.044,10.148,10.239,9.676,9.594,9.564,0.0,18.97513,39.17302,10.68,-33.79,-0.00176,0.00567,4.46,-12.6,13.37,3.963,-13.108,13.694
K02741.01,FALSE POSITIVE,0.7551,0.662,2.885,43.8,0.0064,0.16678,1.49,0.0174,67.25,2927.0,17302.11,1.713,3.68489,18.71872,27.3,5996.0,3.87,-0.08,2.128,1.226,13.009,13.417,12.946,12.835,12.808,11.918,11.612,11.58,0.009,18.95793,40.71825,-0.31,-0.88,1e-05,3e-05,-1.19,0.81,1.44,-1.09,0.97,1.46
K00263.01,FALSE POSITIVE,20.71927,0.744,4.0388,224.6,0.01485,0.87519,2.51,0.1475,88.43,818.0,105.78,27.1,6.66727,20.29327,36.0,5729.0,4.058,-0.06,1.545,0.994,10.821,11.227,10.747,10.647,10.643,9.429,9.094,9.008,0.09,18.75159,47.77441,0.28,0.02,-0.00012,-0.0,-0.49,2.0,2.11,-1.03,2.3,2.5
K02743.01,CONFIRMED,11.87458,0.432,1.9797,220.7,0.01374,9.95897,1.32,0.0986,89.41,728.0,66.33,42.0,4.66998,18.11126,21.4,5523.0,4.506,0.0,0.88,0.907,13.756,14.275,13.717,13.533,13.45,12.568,12.203,12.122,0.151,19.40192,43.91386,0.65,0.67,-0.0001,-0.00011,-0.11,-0.18,0.21,0.03,-0.03,0.04
K02744.01,CONFIRMED,109.64699,0.797,6.568,899.7,0.03058,0.91161,4.85,0.4382,89.45,428.0,7.95,83.4,8.01479,22.06446,26.7,5332.0,4.083,0.18,1.453,0.932,15.162,15.694,15.101,14.933,14.837,13.886,13.521,13.406,0.02,19.56848,41.11125,-1.09,-0.68,0.00068,0.00059,0.29,0.49,0.57,0.03,0.59,0.6
K02745.01,CONFIRMED,15.64589,0.033,3.959,572.1,0.02181,2.26608,2.18,0.1229,89.94,710.0,60.08,30.84,5.52734,23.489,26.9,5896.0,4.518,-0.08,0.916,1.008,15.241,15.738,15.182,15.027,14.974,14.052,13.671,13.626,0.896,19.28743,51.32104,-0.07,0.65,0.0,8e-05,0.2,-0.13,0.24,0.2,0.03,0.21
